2.88,7614.26,0.0872689,498089,0.00317627
2.89,7614.26,0.0872689,498082,0.0031873
2.9,7614.27,0.0872689,498076,0.00319833
2.91,7614.27,0.0872689,498069,0.00320936
2.92,7614.28,0.0872689,498062,0.00322039
2.93,7614.28,0.0872689,498056,0.00323143
2.94,7614.29,0.0872689,498049,0.00324246
2.95,7614.29,0.0872689,498042,0.00325349
2.96,7614.3,0.0872689,498036,0.00326452
2.97,7614.3,0.0872689,498029,0.00327555
2.98,7614.31,0.087269,498023,0.00328658
2.99,7614.32,0.087269,498016,0.00329761
3,7614.32,0.087269,498009,0.00330865
3.01,7614.33,0.087269,498003,0.00331968
3.02,7614.33,0.087269,497996,0.00333071
3.03,7614.34,0.087269,497989,0.00334174
3.04,7614.34,0.087269,497983,0.00335277
3.05,7614.35,0.087269,497976,0.0033638
3.06,7614.35,0.087269,497969,0.00337484
3.07,7614.36,0.087269,497963,0.00338587
3.08,7614.36,0.087269,497956,0.0033969
3.09,7614.37,0.087269,497950,0.00340793
3.1,7614.37,0.087269,497943,0.00341896
3.11,7614.38,0.0872691,497936,0.00342999
3.12,7614.39,0.0872691,497930,0.00344103
3.13,7614.39,0.0872691,497923,0.00345206
3.14,7614.4,0.0872691,497916,0.00346309
3.15,7614.4,0.0872691,497910,0.00347412
3.16,7614.41,0.0872691,497903,0.00348515
3.17,7614.41,0.0872691,497896,0.00349619
3.18,7614.42,0.0872691,497890,0.00350722
3.19,7614.42,0.0872691,497883,0.00351825
3.2,7614.43,0.0872691,497877,0.00352928
3.21,7614.43,0.0872691,497870,0.00354031
3.22,7614.44,0.0872691,497863,0.00355135
3.23,7614.45,0.0872691,497857,0.00356238
3.24,7614.45,0.0872692,497850,0.00357341
3.25,7614.46,0.0872692,497843,0.00358444
3.26,7614.46,0.0872692,497837,0.00359547
3.27,7614.47,0.0872692,497830,0.00360651
3.28,7614.47,0.0872692,497823,0.00361754
3.29,7614.48,0.0872692,497817,0.00362857
3.3,7614.48,0.0872692,497810,0.0036396
3.31,7614.49,0.0872692,497804,0.00365063
3.32,7614.49,0.0872692,497797,0.00366167
3.33,7614.5,0.0872692,497790,0.0036727
3.34,7614.5,0.0872692,497784,0.00368373
3.35,7614.51,0.0872692,497777,0.00369476
3.36,7614.52,0.0872692,497770,0.0037058
3.37,7614.52,0.0872693,497764,0.00371683
3.38,7614.53,0.0872693,497757,0.00372786
3.39,7614.53,0.0872693,497750,0.00373889
3.4,7614.54,0.0872693,497744,0.00374992
3.41,7614.54,0.0872693,497737,0.00376096
3.42,7614.55,0.0872693,497731,0.00377199
3.43,7614.55,0.0872693,497724,0.00378302
3.44,7614.56,0.0872693,497717,0.00379405
3.45,7614.56,0.0872693,497711,0.00380509
3.46,7614.57,0.0872693,497704,0.00381612
3.47,7614.58,0.0872693,497697,0.00382715
3.48,7614.58,0.0872693,497691,0.00383818
3.49,7614.59,0.0872693,497684,0.00384922
3.5,7614.59,0.0872694,497677,0.00386025
3.51,7614.6,0.0872694,497671,0.00387128
3.52,7614.6,0.0872694,497664,0.00388231
3.53,7614.61,0.0872694,497658,0.00389335
3.54,7614.61,0.0872694,497651,0.00390438
3.55,7614.62,0.0872694,497644,0.00391541
3.56,7614.62,0.0872694,497638,0.00392644
3.57,7614.63,0.0872694,497631,0.00393748
3.58,7614.63,0.0872694,497624,0.00394851
3.59,7614.64,0.0872694,497618,0.00395954
3.6,7614.65,0.0872694,497611,0.00397057
3.61,7614.65,0.0872694,497604,0.00398161
3.62,7614.66,0.0872694,497598,0.00399264
3.63,7614.66,0.0872694,497591,0.00400367
3.64,7614.67,0.0872695,497585,0.00401471
3.65,7614.67,0.0872695,497578,0.00402574
3.66,7614.68,0.0872695,497571,0.00403677
3.67,7614.68,0.0872695,497565,0.0040478
3.68,7614.69,0.0872695,497558,0.00405884
3.69,7614.69,0.0872695,497551,0.00406987
3.7,7614.7,0.0872695,497545,0.0040809
3.71,7614.71,0.0872695,497538,0.00409194
3.72,7614.71,0.0872695,497531,0.00410297
3.73,7614.72,0.0872695,497525,0.004114
3.74,7614.72,0.0872695,497518,0.00412504
3.75,7614.73,0.0872695,497512,0.00413607
3.76,7614.73,0.0872695,497505,0.0041471
3.77,7614.74,0.0872696,497498,0.00415813
3.78,7614.74,0.0872696,497492,0.00416917
3.79,7614.75,0.0872696,497485,0.0041802
3.8,7614.75,0.0872696,497478,0.00419123
3.81,7614.76,0.0872696,497472,0.00420227
3.82,7614.76,0.0872696,497465,0.0042133
3.83,7614.77,0.0872696,497458,0.00422433
3.84,7614.78,0.0872696,497452,0.00423536
3.85,7614.78,0.0872696,497445,0.0042464
3.86,7614.79,0.0872696,497439,0.00425743
3.87,7614.79,0.0872696,497432,0.00426846
3.88,7614.8,0.0872696,497425,0.0042795
3.89,7614.8,0.0872696,497419,0.00429053
3.9,7614.81,0.0872696,497412,0.00430156
3.91,7614.81,0.0872697,497405,0.0043126
3.92,7614.82,0.0872697,497399,0.00432363
3.93,7614.82,0.0872697,497392,0.00433466
3.94,7614.83,0.0872697,497385,0.0043457
3.95,7614.83,0.0872697,497379,0.00435673
3.96,7614.84,0.0872697,497372,0.00436777
3.97,7614.85,0.0872697,497366,0.0043788
3.98,7614.85,0.0872697,497359,0.00438983
3.99,7614.86,0.0872697,497352,0.00440087
4,7614.86,0.0872697,497346,0.0044119
4.01,7614.87,0.0872697,497339,0.00442293
4.02,7614.87,0.0872697,497332,0.00443397
4.03,7614.88,0.0872697,497326,0.004445
4.04,7614.88,0.0872698,497319,0.00445603
4.05,7614.89,0.0872698,497312,0.00446707
4.06,7614.89,0.0872698,497306,0.0044781
4.07,7614.9,0.0872698,497299,0.00448913
4.08,7614.9,0.0872698,497293,0.00450017
4.09,7614.91,0.0872698,497286,0.0045112
4.1,7614.92,0.0872698,497279,0.00452223
4.11,7614.92,0.0872698,497273,0.00453327
4.12,7614.93,0.0872698,497266,0.0045443
4.13,7614.93,0.0872698,497259,0.00455533
4.14,7614.94,0.0872698,497253,0.00456637
4.15,7614.94,0.0872698,497246,0.0045774
4.16,7614.95,0.0872698,497239,0.00458844
4.17,7614.95,0.0872698,497233,0.00459947
4.18,7614.96,0.0872699,497226,0.0046105
4.19,7614.96,0.0872699,497220,0.00462154
4.2,7614.97,0.0872699,497213,0.00463257
4.21,7614.97,0.0872699,497206,0.00464361
4.22,7614.98,0.0872699,497200,0.00465464
4.23,7614.99,0.0872699,497193,0.00466567
4.24,7614.99,0.0872699,497186,0.00467671
4.25,7615,0.0872699,497180,0.00468774
4.26,7615,0.0872699,497173,0.00469877
4.27,7615.01,0.0872699,497166,0.00470981
4.28,7615.01,0.0872699,497160,0.00472084
4.29,7615.02,0.0872699,497153,0.00473188
4.3,7615.02,0.0872699,497147,0.00474291
4.31,7615.03,0.0872699,497140,0.00475394
4.32,7615.03,0.08727,497133,0.00476498
4.33,7615.04,0.08727,497127,0.00477601
4.34,7615.04,0.08727,497120,0.00478705
4.35,7615.05,0.08727,497113,0.00479808
4.36,7615.06,0.08727,497107,0.00480911
4.37001,7615.06,0.08727,497100,0.00482015
4.38001,7615.07,0.08727,497093,0.00483118
4.39001,7615.07,0.08727,497087,0.00484222
4.40001,7615.08,0.08727,497080,0.00485325
4.41001,7615.08,0.08727,497073,0.00486429
4.42001,7615.09,0.08727,497067,0.00487532
4.43001,7615.09,0.08727,497060,0.00488635
4.44001,7615.1,0.08727,497054,0.00489739
4.45001,7615.1,0.08727,497047,0.00490842
