979.214,48.6186,4813.15,-0.0727586,-0.361834,-0.021088,-0.0666023,
979.224,48.5334,4812.66,-0.0795586,-0.36263,-0.0223671,-0.0668172,
979.234,48.4489,4812.18,-0.0525391,-0.363155,-0.0184151,-0.0670448,
979.244,48.365,4811.69,-0.0452718,-0.363608,-0.0184896,-0.067233,
979.254,48.2818,4811.21,-0.0466507,-0.364075,-0.0207817,-0.0674219,
979.264,48.1991,4810.73,-0.0660569,-0.364735,-0.0391819,-0.0676337,
979.274,48.1171,4810.24,-0.0571872,-0.365307,-0.0416051,-0.0680295,
979.284,48.0357,4809.76,-0.0714182,-0.366021,-0.0413244,-0.0684496,
979.294,47.9549,4809.28,-0.0731592,-0.366753,-0.0435029,-0.0688668,
979.304,47.8747,4808.8,-0.0678942,-0.367432,-0.0429665,-0.0693058,
979.314,47.7951,4808.32,-0.055197,-0.367984,-0.0444345,-0.0697395,
979.324,47.716,4807.85,-0.0390335,-0.368374,-0.0427224,-0.0701879,
979.334,47.6376,4807.37,-0.0354291,-0.368728,-0.0521877,-0.0706191,
979.344,47.5597,4806.89,-0.0270359,-0.368999,-0.057416,-0.071145,
979.354,47.4824,4806.42,-0.0249848,-0.369249,-0.0591748,-0.0717231,
979.364,47.4057,4805.94,-0.0512075,-0.369761,-0.0653195,-0.0723189,
979.374,47.3295,4805.47,-0.0559184,-0.37032,-0.0755849,-0.0729761,
979.384,47.2539,4805,-0.0679892,-0.371,-0.0889596,-0.0737359,
979.394,47.1789,4804.52,-0.069295,-0.371693,-0.0883117,-0.0746295,
979.404,47.1044,4804.05,-0.0563032,-0.372256,-0.0859294,-0.0755166,
979.414,47.0304,4803.58,-0.0654203,-0.37291,-0.0803878,-0.0763799,
979.424,46.957,4803.11,-0.080918,-0.373719,-0.0788883,-0.0771878,
979.434,46.8841,4802.64,-0.0742947,-0.374462,-0.0864754,-0.0779807,
979.444,46.8117,4802.17,-0.0752245,-0.375214,-0.0903315,-0.0788494,
979.454,46.7399,4801.7,-0.0619331,-0.375834,-0.0715472,-0.0797567,
979.464,46.6686,4801.24,-0.0607979,-0.376442,-0.0778026,-0.0804762,
979.474,46.5978,4800.77,-0.0594327,-0.377036,-0.0825976,-0.0812582,
979.484,46.5275,4800.3,-0.0507702,-0.377544,-0.0792777,-0.0820882,
979.494,46.4577,4799.84,-0.0393721,-0.377937,-0.0682798,-0.082885,
979.504,46.3884,4799.37,-0.0352712,-0.37829,-0.0711469,-0.0835718,
979.514,46.3196,4798.91,-0.0278808,-0.378569,-0.0726633,-0.0842873,
979.524,46.2513,4798.45,-0.0144278,-0.378713,-0.0717719,-0.0850179,
979.534,46.1835,4797.98,-0.0299533,-0.379013,-0.0611951,-0.0857396,
979.544,46.1162,4797.52,-0.0343116,-0.379356,-0.053985,-0.0863556,
979.554,46.0493,4797.06,-0.018133,-0.379537,-0.0565561,-0.0868994,
979.564,45.9829,4796.6,-0.026486,-0.379802,-0.0532002,-0.087469,
979.574,45.917,4796.14,-0.0179626,-0.379982,-0.0648871,-0.088005,
979.584,45.8516,4795.68,-0.00373353,-0.380019,-0.076675,-0.0886579,
979.594,45.7866,4795.22,-0.01215,-0.38014,-0.0881319,-0.0894286,
979.604,45.7221,4794.77,-0.016259,-0.380303,-0.115015,-0.0903139,
979.615,45.6581,4794.31,-0.0151521,-0.380455,-0.115268,-0.0914681,
979.625,45.5945,4793.85,-0.0203726,-0.380658,-0.127393,-0.0926247,
979.635,45.5313,4793.4,-0.0400315,-0.381059,-0.138664,-0.0939027,
979.645,45.4686,4792.94,-0.0314731,-0.381373,-0.148794,-0.0952933,
979.655,45.4064,4792.49,-0.0259531,-0.381633,-0.141276,-0.0967853,
979.665,45.3445,4792.03,-0.0386599,-0.382019,-0.139149,-0.098202,
979.675,45.2831,4791.58,-0.0331406,-0.382351,-0.150835,-0.0995975,
979.685,45.2222,4791.13,-0.0289273,-0.38264,-0.158031,-0.10111,
979.695,45.1616,4790.67,-0.0410459,-0.383051,-0.15774,-0.102694,
979.705,45.1015,4790.22,-0.026813,-0.383319,-0.147182,-0.104276,
979.715,45.0418,4789.77,-0.00536625,-0.383372,-0.159534,-0.105751,
979.725,44.9825,4789.32,0.016056,-0.383212,-0.161384,-0.107351,
979.735,44.9237,4788.87,0.0167835,-0.383044,-0.16963,-0.108969,
979.745,44.8652,4788.42,0.0404894,-0.382639,-0.18973,-0.110669,
979.755,44.8072,4787.97,0.0416007,-0.382223,-0.197153,-0.11257,
979.765,44.7495,4787.52,0.030434,-0.381919,-0.210277,-0.114546,
979.775,44.6923,4787.08,0.0306444,-0.381612,-0.217154,-0.116652,
979.785,44.6354,4786.63,0.0208774,-0.381404,-0.210161,-0.118828,
979.795,44.5789,4786.18,0.00464811,-0.381357,-0.228927,-0.120934,
979.805,44.5229,4785.74,0.00450933,-0.381312,-0.221281,-0.123227,
979.815,44.4672,4785.29,-0.0032335,-0.381344,-0.208749,-0.125444,
979.825,44.4119,4784.85,-0.0141427,-0.381486,-0.215647,-0.127535,
979.835,44.3569,4784.4,-0.0133533,-0.381619,-0.211937,-0.129696,
979.845,44.3024,4783.96,-0.0156835,-0.381776,-0.212993,-0.131819,
979.855,44.2482,4783.52,-0.00689665,-0.381845,-0.202157,-0.133953,
979.865,44.1944,4783.08,-0.00105852,-0.381856,-0.206246,-0.135979,
979.875,44.1409,4782.63,-0.0190131,-0.382046,-0.196185,-0.138045,
979.885,44.0879,4782.19,-0.0204018,-0.38225,-0.201795,-0.140011,
979.895,44.0351,4781.75,-0.00750494,-0.382325,-0.21351,-0.142033,
979.905,43.9828,4781.31,-0.00129772,-0.382338,-0.216001,-0.144172,
979.915,43.9308,4780.87,-0.0089758,-0.382428,-0.226662,-0.146336,
979.925,43.8791,4780.43,-0.0170555,-0.382598,-0.228484,-0.148607,
979.935,43.8279,4779.99,-0.0215859,-0.382814,-0.244412,-0.150895,
979.945,43.7769,4779.55,-0.030391,-0.383118,-0.244342,-0.153343,
979.955,43.7263,4779.12,-0.0222258,-0.38334,-0.258826,-0.155791,
979.965,43.676,4778.68,-0.0144085,-0.383484,-0.252897,-0.158383,
979.975,43.6261,4778.24,-0.0177601,-0.383662,-0.253334,-0.160916,
979.985,43.5765,4777.81,-0.0276734,-0.383939,-0.258551,-0.163453,
979.995,43.5273,4777.37,-0.0272323,-0.384211,-0.251655,-0.166043,
980.005,43.4784,4776.94,-0.0416326,-0.384627,-0.263529,-0.168564,
980.015,43.4298,4776.5,-0.0496106,-0.385123,-0.243012,-0.171203,
980.025,43.3815,4776.07,-0.0370804,-0.385494,-0.231842,-0.173637,
980.035,43.3335,4775.63,-0.0397203,-0.385891,-0.215761,-0.175959,
980.045,43.2859,4775.2,-0.0417495,-0.386309,-0.213227,-0.178121,
980.055,43.2386,4774.77,-0.0316373,-0.386625,-0.23109,-0.180257,
980.065,43.1916,4774.33,-0.0345024,-0.38697,-0.230562,-0.182572,
980.075,43.145,4773.9,-0.0155208,-0.387125,-0.234416,-0.184882,
980.085,43.0986,4773.47,-0.0297417,-0.387423,-0.233571,-0.18723,
980.095,43.0525,4773.04,-0.0410245,-0.387833,-0.219454,-0.18957,
980.105,43.0068,4772.61,-0.0391364,-0.388225,-0.218632,-0.191768,
980.115,42.9614,4772.18,-0.0469043,-0.388694,-0.223996,-0.193958,
980.125,42.9162,4771.75,-0.0258718,-0.388952,-0.215164,-0.196202,
980.135,42.8714,4771.32,-0.0207974,-0.38916,-0.213901,-0.198358,
980.145,42.8268,4770.89,-0.0232855,-0.389393,-0.217598,-0.200501,
980.155,42.7826,4770.46,-0.0196736,-0.38959,-0.217621,-0.202681,
980.165,42.7386,4770.04,-0.0121059,-0.389711,-0.216877,-0.204861,
980.175,42.695,4769.61,-0.0175556,-0.389886,-0.215177,-0.207034,
